Kingdom	Phylum	Class	Order	Family	Genus	Species Name	Authority	Main Common Name	Red List Category	Population Trend	Threats List	Possibly Extinct	Possibly Extinct In Wild	Mitochondrion Count	Chloroplast Count	SRA Short Reads Count	SRA Long Reads Count
Animalia	Mollusca	Gastropoda	Hygrophila	Planorbidae	Gundlachia	Gundlachia ticaga	(Marcus &amp; Marcus, 1962)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Hygrophila	Planorbidae	Uncancylus	Uncancylus concentricus	(d’Orbigny, 1837)	-	Least Concern	Unknown	Oil spills; Named species	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis pourtalesii	Dall, 1881	Abalone (eng)	Data Deficient	Unknown	Other impacts; Temperature extremes	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Littorinimorpha	Cochliopidae	Heleobia	Heleobia cuzcoensis	Pilsbry, 1911	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Littorinimorpha	Cochliopidae	Heleobia	Heleobia davisi	Silva &amp; Thomé, 1985	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Hydrobia	Hydrobia semistriata	(d’Orbigny, 1847)	-	Data Deficient	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littoraria	Littoraria angulifera	(Lamarck, 1822)	Mangrove Periwinkle (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Littorinimorpha	Tateidae	Potamolithus	Potamolithus lapidum	(d’Orbigny, 1835)	-	Least Concern	Unknown	Seepage from mining; Soil erosion, sedimentation; Commercial & industrial areas; Large dams; Sewage; Run-off; Unintentional effects: (large scale) [harvest]	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella acutimarginata	(G.B. Sowerby II, 1866)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella bajanensis	(Nowell-Usticke, 1968)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella centurio	(Born, 1778)	Centurion Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella damasoi	(Cossignani, 2007)	-	Data Deficient	Unknown	Intentional use: (subsistence/small scale) [harvest]	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella delucai	(Coltro, 2004)	-	Least Concern	Unknown	Oil & gas drilling	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella henckesi	(Coltro, 2004)	-	Endangered	Unknown	Tourism & recreation areas; Intentional use: (subsistence/small scale) [harvest]	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella mindana	(Hwass in Bruguière, 1792)	Bermuda Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella puncticulata	(Hwass, 1792)	Pinpoint Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conasprella	Conasprella schirrmeisteri	(Coltro, 2004)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus archetypus	Crosse, 1865	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus clerii	Reeve, 1844	Clery's Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus lemniscatus	Reeve, 1849	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus pseudocardinalis	Coltro, 2004	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus regius	Gmelin, 1791	Crown Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus scopulorum	Van Mol, Tursch &amp; Kempf, 1971	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus villepinii	P. Fisher &amp; Bernardi, 1857	Villepin's Cone (eng)	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus worki	Petuch, 1998	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Thais	Thais nodosa	(Linnaeus, 1758)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Sorbeoconcha	Planaxidae	Angiola	Angiola lineata	(da Costa, 1778)	-	Least Concern	Unknown	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Sorbeoconcha	Thiaridae	Melanoides	Melanoides tuberculata	(O.F. Müller, 1774)	-	Least Concern	Increasing	-	No	No	2	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Agriolimacidae	Deroceras	Deroceras invadens	Reise, Hutchinson, Schunack &amp; Schlitt, 2011	-	Least Concern	Increasing	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Bulimulidae	Drymaeus	Drymaeus acervatus	Pfeiffer, 1857	-	Vulnerable	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Bulimulidae	Drymaeus	Drymaeus henseli	Martens, 1868	-	Vulnerable	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Ptychodon	Ptychodon schuppi	Suter, 1900	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radioconus	Radioconus goeldi	Thiele, 1927	-	Critically Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radioconus	Radioconus riochcoensis	Crawford, 1939	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radiodiscus	Radiodiscus amdenus	Thiele, 1927	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radiodiscus	Radiodiscus compactus	Suter, 1980	-	Vulnerable	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radiodiscus	Radiodiscus coppingers	Smith, 1881	-	Data Deficient	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Radiodiscus	Radiodiscus iheringi	Smith, 1881	-	Data Deficient	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Charopidae	Trochogyra	Trochogyra leptotera	Roche Brune &amp; Mabille, 1882	-	Data Deficient	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Helicodiscidae	Zilchogyra	Zilchogyra paulistana	Scott, 1973	-	Critically Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Orthalicidae	Tomigerus	Tomigerus gibberulus	(Burrow, 1815)	-	Extinct	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Orthalicidae	Tomigerus	Tomigerus turbinatus	(Pfeiffer, 1845)	-	Extinct	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Gonyostomus	Gonyostomus gonyostomus	(Férussac, 1921)	-	Critically Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Gonyostomus	Gonyostomus insularis	Leme, 1974	-	Vulnerable	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Hirinaba	Hirinaba curytibana	Moiretes, 1952	-	Critically Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus cardosoi	(Morretes, 1952)	-	Extinct	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus fragilion	(Iheiring, 1901)	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus grandis	Martens, 1885	-	Critically Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus lopesi	(Lerne, 1989)	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus parafragilior	Lerne &amp; Imdrusiak, 1990	-	Endangered	-	-	No	No	0	0	0	0
Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Megalobulimus	Megalobulimus proclivis	(Martens, 1888)	-	Critically Endangered	-	-	No	No	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella coussapoae	F.B.Rocha &amp; R.W.Barreto	-	Endangered	Decreasing	Herbicides and pesticides; Trend Unknown/Unrecorded; Scale Unknown/Unrecorded; Habitat shifting & alteration; Temperature extremes; Scale Unknown/Unrecorded; Unintentional effects: (subsistence/small scale) [harvest]	No	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Canoparmelia	Canoparmelia caroliniana	(Nyl.) Elix &amp; Hale	Carolina Shield Lichen (eng)	Least Concern	Stable	-	No	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia baltimorensis	(Gyeln. &amp; Fóriss) Hale	Rock Greenshield (eng)	Least Concern	Stable	-	No	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavoparmelia	Flavoparmelia caperata	(L.) Hale	Common Green Shield (eng)	Least Concern	Increasing	Ozone	No	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema bifidum	A.A. Spielm. &amp; Marcelli	-	Critically Endangered	Unknown	Increase in fire frequency/intensity; Agro-industry farming	Yes	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema crinitum	(Ach.) M. Choisy	Salted Ruffle Lichen (eng)	Least Concern	Stable	Small-holder grazing, ranching or farming; Unintentional effects (species is not the target); Unintentional effects: (large scale) [harvest]; Small-holder farming; Agro-industry farming; Housing & urban areas	No	No	0	0	0	0
Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema pachydermum	(Hue) O. Blanco, A. Crespo, Divakar, Elix &amp; Lumbsch	-	Critically Endangered	Decreasing	Increase in fire frequency/intensity; Agro-industry farming	No	No	0	0	0	0
Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Rickiella	Rickiella edulis	(Speg.) Pfister	-	Endangered	Decreasing	Unspecified species; Housing & urban areas; Agro-industry plantations; Agro-industry grazing, ranching or farming; Unintentional effects: (subsistence/small scale) [harvest]; Agro-industry farming	No	No	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps ainictos	(Möller) G.H. Sung, J.M. Sung, Hywel-Jones &amp; Spatafora	-	Data Deficient	Unknown	Habitat shifting & alteration; Agro-industry plantations; Agro-industry grazing, ranching or farming; Agro-industry farming; Herbicides and pesticides	No	No	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Thamnomyces	Thamnomyces chamissonis	Ehrenb.	-	Near Threatened	Decreasing	Agro-industry plantations; Agro-industry grazing, ranching or farming; Housing & urban areas; Tourism & recreation areas; Unintentional effects: (large scale) [harvest]; Agro-industry farming; Garbage & solid waste; Mining & quarrying; Roads & railroads; Trend Unknown/Unrecorded; Unspecified species; Sewage	No	No	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypocreodendron	Hypocreodendron sanguineum	Henn.	-	Data Deficient	Unknown	Roads & railroads; Herbicides and pesticides; Work & other activities	No	No	0	0	0	0
Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria nigromedullosa	Trierv.-Per. &amp; A.I. Romero	-	Data Deficient	Unknown	Agro-industry plantations; Agro-industry grazing, ranching or farming; Housing & urban areas; Tourism & recreation areas; Unintentional effects: (large scale) [harvest]; Agro-industry farming; Garbage & solid waste; Sewage; Roads & railroads; Trend Unknown/Unrecorded; Unspecified species	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus globocystidiatus	Drewinski &amp; M.A. Neves	-	Least Concern	Stable	-	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus comatus	(O.F.Müll.) Pers.	Shaggy Ink Cap (eng)	Least Concern	Stable	-	No	No	3	0	1	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita viscidolutea	Menolli, Capelari &amp; Baseia	-	Vulnerable	Decreasing	Recreational activities; Named species; Housing & urban areas; Tourism & recreation areas; Habitat shifting & alteration	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Incertae sedis	Acanthocorticium	Acanthocorticium brueggemannii	Baltazar, Gorjón &amp; Rajchenb.	-	Vulnerable	Decreasing	Housing & urban areas; Unintentional effects: (large scale) [harvest]; Small-holder grazing, ranching or farming; Tourism & recreation areas; Agro-industry farming; Scale Unknown/Unrecorded; Small-holder farming; Commercial & industrial areas; Habitat shifting & alteration	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bryoperdon	Bryoperdon acuminatum	(Bosc) Vizzini	-	Vulnerable	Decreasing	Droughts; Unspecified species; Scale Unknown/Unrecorded; Housing & urban areas; Unintentional effects: (subsistence/small scale) [harvest]; Unintentional effects: (large scale) [harvest]; Trend Unknown/Unrecorded	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon perlatum	Pers.	Common Puffball (eng)	Least Concern	Stable	-	No	No	1	0	1	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon sulcatostomum	(C.R. Alves &amp; Cortez) Baseia, Alfredo &amp; M.P. Martín	-	Vulnerable	Decreasing	Small-holder farming; Housing & urban areas; Shifting agriculture; Unspecified species; Agro-industry plantations; Agro-industry grazing, ranching or farming; Agro-industry farming	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Morganella	Morganella austromontana	C.R. Alves, Cortez &amp; R.M. Silveira	-	Vulnerable	Decreasing	Agro-industry farming; Small-holder farming; Agro-industry plantations; Small-holder grazing, ranching or farming; Shifting agriculture; Unintentional effects: (subsistence/small scale) [harvest]; Housing & urban areas; Unspecified species; Habitat shifting & alteration; Named species	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius horridulus	Singer	-	Vulnerable	Decreasing	Agro-industry grazing, ranching or farming; Housing & urban areas; Tourism & recreation areas; Unintentional effects: (large scale) [harvest]	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius yanomami	J.S. Oliveira &amp; N.K. Ishikawa	-	Data Deficient	Unknown	Agro-industry grazing, ranching or farming; Mining & quarrying; Agro-industry farming; Increase in fire frequency/intensity	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena lacrimans	Singer	-	Data Deficient	Unknown	Small-holder grazing, ranching or farming; Agro-industry grazing, ranching or farming; Housing & urban areas; Roads & railroads; Small-holder farming; Agro-industry farming; Increase in fire frequency/intensity	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Not assigned	Gerronema	Gerronema viridilucens	Desjardin, Capelari &amp; Stevani	-	Vulnerable	Decreasing	Increase in fire frequency/intensity; Habitat shifting & alteration; Droughts; Housing & urban areas; Agro-industry farming; Unintentional effects: (large scale) [harvest]; Tourism & recreation areas	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Not assigned	Panaeolus	Panaeolus sylvaticus	Silva-Filho &amp; Cortez	-	Vulnerable	Decreasing	Agro-industry plantations; Housing & urban areas; Increase in fire frequency/intensity; Habitat shifting & alteration; Unintentional effects: (large scale) [harvest]	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula raphanica	(Murrill) Mata &amp; R.H. Petersen	-	Least Concern	Unknown	Commercial & industrial areas; Housing & urban areas; Mining & quarrying; Motivation Unknown/Unrecorded; Increase in fire frequency/intensity; Agro-industry grazing, ranching or farming; Agro-industry farming	No	No	0	0	6	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus albidus	(Berk.) Pegler	Hongo Blanco Patón (spa)	Near Threatened	Decreasing	Mining & quarrying; Agro-industry grazing, ranching or farming; Increase in fire frequency/intensity; Housing & urban areas; Habitat shifting & alteration; Agro-industry plantations; Unintentional effects: (large scale) [harvest]; Commercial & industrial areas; Unintentional effects (species is not the target); Intentional use (species is the target)	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus magnificus	Rick	Carapicu-amarelo (por)	Endangered	Decreasing	Scale Unknown/Unrecorded; Scale Unknown/Unrecorded; Housing & urban areas; Habitat shifting & alteration; Scale Unknown/Unrecorded	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus rickii	Bres.	-	Near Threatened	Decreasing	Habitat shifting & alteration; Increase in fire frequency/intensity; Agro-industry plantations; Agro-industry farming; Agro-industry grazing, ranching or farming	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella atlantica	V. Coimbra &amp; Wartchow	-	Data Deficient	Unknown	Housing & urban areas; Agro-industry plantations; Unintentional effects: (large scale) [harvest]; Habitat shifting & alteration	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia acanthocystis	Cortez &amp; R.M. Silveira	-	Vulnerable	Decreasing	Habitat shifting & alteration; Increase in fire frequency/intensity; Unintentional effects: (large scale) [harvest]; Agro-industry plantations; Agro-industry farming; Agro-industry grazing, ranching or farming	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia agaricoides	P.S. Silva, Cortez &amp; R.M. Silveira	-	Vulnerable	Decreasing	Increase in fire frequency/intensity; Unintentional effects: (large scale) [harvest]; Agro-industry plantations; Agro-industry farming; Agro-industry grazing, ranching or farming; Habitat shifting & alteration	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia araucariae	Cortez &amp; R.M. Silveira	-	Vulnerable	Decreasing	Agro-industry plantations; Agro-industry farming; Agro-industry grazing, ranching or farming; Unintentional effects: (large scale) [harvest]; Habitat shifting & alteration; Increase in fire frequency/intensity	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia coelhoi	C. Seger, Sulzbacher &amp; Cortez	-	Vulnerable	Decreasing	Agro-industry farming; Unintentional effects: (subsistence/small scale) [harvest]; Habitat shifting & alteration; Increase in fire frequency/intensity; Unintentional effects: (large scale) [harvest]; Agro-industry plantations; Agro-industry grazing, ranching or farming	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia venusta	P.S. Silva, Cortez &amp; R.M. Silveira	-	Vulnerable	Decreasing	Habitat shifting & alteration; Agro-industry grazing, ranching or farming; Agro-industry plantations; Agro-industry farming; Unintentional effects: (large scale) [harvest]	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Heteroradulum	Heteroradulum brasiliense	(Bodman) Spirin &amp; Malysheva	-	Vulnerable	Decreasing	Unspecified species; Habitat shifting & alteration; Unintentional effects: (large scale) [harvest]; Unintentional effects: (subsistence/small scale) [harvest]; Agro-industry farming; Small-holder grazing, ranching or farming; Increase in fire frequency/intensity; Small-holder plantations; Agro-industry plantations; Small-holder farming; Housing & urban areas; Commercial & industrial areas; Named species	No	No	0	0	0	0
Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus festivus	(Singer) Wolfe	-	Vulnerable	Decreasing	Named species; Housing & urban areas; Tourism & recreation areas	No	No	0	0	0	0
